shipment_id,order_id,warehouse_id,shipping_cost,delivery_time_days,order_status
SHIP-004268,ORD-004268,WH-02,35.08,7.0,Delivered
SHIP-004269,ORD-004269,WH-02,55.43,7.0,Delivered
SHIP-004270,ORD-004270,WH-05,33.46,6.0,Delivered
SHIP-004271,ORD-004271,WH-03,37.43,7.0,Shipped
SHIP-004272,ORD-004272,WH-02,27.95,7.0,Cancelled
SHIP-004273,ORD-004273,WH-02,46.39,4.0,Cancelled
SHIP-004274,ORD-004274,WH-03,52.67,7.0,Shipped
SHIP-004275,ORD-004275,WH-02,49.02,7.0,Delivered
SHIP-004276,ORD-004276,WH-04,11.33,6.0,Delivered
SHIP-004277,ORD-004277,WH-01,18.1,9.0,Delivered
SHIP-004278,ORD-004278,WH-04,24.49,5.0,Delivered
SHIP-004279,ORD-004279,WH-01,13.72,,Shipped
SHIP-004280,ORD-004280,WH-05,52.3,6.0,Shipped
SHIP-004281,ORD-004281,WH-01,13.49,8.0,Delivered
SHIP-004282,ORD-004282,WH-03,49.74,7.0,Shipped
SHIP-004283,ORD-004283,WH-02,36.54,7.0,Delivered
SHIP-004284,ORD-004284,WH-03,56.48,4.0,Delivered
SHIP-004285,ORD-004285,WH-03,50.84,4.0,Delivered
SHIP-004286,ORD-004286,WH-05,47.2,5.0,Delivered
SHIP-004287,ORD-004287,WH-01,15.44,3.0,Shipped
SHIP-004288,ORD-004288,WH-01,14.92,7.0,Delivered
SHIP-004289,ORD-004289,WH-05,13.15,32.0,Delivered
SHIP-004290,ORD-004290,WH-02,46.23,8.0,Delivered
SHIP-004291,ORD-004291,WH-02,25.58,10.0,Shipped
SHIP-004292,ORD-004292,WH-01,24.64,8.0,Shipped
SHIP-004293,ORD-004293,WH-04,44.44,6.0,Delivered
SHIP-004294,ORD-004294,WH-04,45.77,6.0,Delivered
SHIP-004295,ORD-004295,WH-05,39.9,7.0,Delivered
SHIP-004296,ORD-004296,WH-01,41.72,5.0,Cancelled
SHIP-004297,ORD-004297,WH-01,29.73,4.0,Delivered
SHIP-004298,ORD-004298,WH-03,30.85,6.0,Delivered
SHIP-004299,ORD-004299,WH-02,51.77,9.0,Shipped
SHIP-004300,ORD-004300,WH-01,17.98,7.0,Delivered
SHIP-004301,ORD-004301,WH-03,56.13,8.0,Cancelled
SHIP-004302,ORD-004302,WH-04,14.92,28.0,Delivered
SHIP-004303,ORD-004303,WH-02,9.36,5.0,Delivered
SHIP-004304,ORD-004304,WH-05,23.6,5.0,Cancelled
SHIP-004305,ORD-004305,WH-05,143.1,12.0,Delivered
SHIP-004306,ORD-004306,WH-04,30.18,5.0,Delivered
SHIP-004307,ORD-004307,WH-03,16.85,9.0,Delivered
SHIP-004308,ORD-004308,WH-01,25.82,9.0,Shipped
SHIP-004309,ORD-004309,WH-03,25.15,5.0,Delivered
SHIP-004310,ORD-004310,WH-05,48.88,7.0,Delivered
SHIP-004311,ORD-004311,WH-05,45.59,10.0,Shipped
SHIP-004312,ORD-004312,WH-01,27.42,5.0,Cancelled
SHIP-004313,ORD-004313,WH-02,52.88,6.0,Delivered
SHIP-004314,ORD-004314,WH-03,24.27,8.0,Delivered
SHIP-004315,ORD-004315,WH-02,27.28,4.0,Delivered
SHIP-004316,ORD-004316,WH-01,21.45,4.0,Cancelled
SHIP-004317,ORD-004317,WH-01,42.54,7.0,Delivered
SHIP-004318,ORD-004318,WH-02,50.41,7.0,Delivered
SHIP-004319,ORD-004319,WH-02,56.16,7.0,Delivered
SHIP-004320,ORD-004320,WH-03,33.04,7.0,Delivered
SHIP-004321,ORD-004321,WH-04,36.75,2.0,Delivered
SHIP-004322,ORD-004322,WH-03,25.57,2.0,Shipped
SHIP-004323,ORD-004323,WH-02,12.52,24.0,Delivered
SHIP-004324,ORD-004324,WH-04,23.91,5.0,Delivered
SHIP-004325,ORD-004325,WH-02,52.02,7.0,Shipped
SHIP-004326,ORD-004326,WH-04,25.13,,Shipped
SHIP-004327,ORD-004327,WH-04,36.7,6.0,Delivered
SHIP-004328,ORD-004328,WH-02,25.42,6.0,Cancelled
SHIP-004329,ORD-004329,WH-03,17.68,9.0,Delivered
SHIP-004330,ORD-004330,WH-03,44.6,8.0,Delivered
SHIP-004331,ORD-004331,WH-03,16.54,2.0,Cancelled
SHIP-004332,ORD-004332,WH-03,36.44,4.0,Delivered
SHIP-004333,ORD-004333,WH-05,37.77,24.0,Delivered
SHIP-004334,ORD-004334,WH-01,47.12,7.0,Cancelled
SHIP-004335,ORD-004335,WH-05,50.76,7.0,Delivered
SHIP-004336,ORD-004336,WH-02,14.99,7.0,Cancelled
SHIP-004337,ORD-004337,WH-03,27.55,12.0,Delivered
SHIP-004338,ORD-004338,WH-03,17.84,8.0,Cancelled
SHIP-004339,ORD-004339,WH-04,32.77,7.0,Delivered
SHIP-004340,ORD-004340,WH-01,31.96,5.0,Delivered
SHIP-004341,ORD-004341,WH-02,24.56,3.0,Delivered
SHIP-004342,ORD-004342,WH-02,97.8,7.0,Cancelled
SHIP-004343,ORD-004343,WH-04,193.70000000000002,3.0,Delivered
SHIP-004344,ORD-004344,WH-04,8.86,11.0,Delivered
SHIP-004345,ORD-004345,WH-02,18.0,5.0,Cancelled
SHIP-004346,ORD-004346,WH-01,44.44,4.0,Delivered
SHIP-004347,ORD-004347,WH-01,52.63,7.0,Delivered
SHIP-004348,ORD-004348,WH-04,17.01,6.0,Delivered
SHIP-004349,ORD-004349,WH-04,22.64,5.0,Cancelled
SHIP-004350,ORD-004350,WH-02,23.44,7.0,Shipped
SHIP-004351,ORD-004351,WH-02,19.83,4.0,Delivered
SHIP-004352,ORD-004352,WH-03,15.1,8.0,Shipped
SHIP-004353,ORD-004353,WH-05,43.27,7.0,Shipped
SHIP-004354,ORD-004354,WH-04,38.6,7.0,Delivered
SHIP-004355,ORD-004355,WH-04,56.5,4.0,Delivered
SHIP-004356,ORD-004356,WH-05,54.15,5.0,Delivered
SHIP-004357,ORD-004357,WH-03,47.75,5.0,Delivered
SHIP-004358,ORD-004358,WH-02,21.22,7.0,Shipped
SHIP-004359,ORD-004359,WH-02,51.58,4.0,Delivered
SHIP-004360,ORD-004360,WH-04,33.61,6.0,Delivered
SHIP-004361,ORD-004361,WH-01,34.52,9.0,Delivered
SHIP-004362,ORD-004362,WH-04,106.05000000000001,3.0,Delivered
SHIP-004363,ORD-004363,WH-05,33.99,5.0,Cancelled
SHIP-004364,ORD-004364,WH-02,19.09,4.0,Cancelled
SHIP-004365,ORD-004365,WH-04,46.4,6.0,Cancelled
SHIP-004366,ORD-004366,WH-01,36.49,2.0,Cancelled
SHIP-004367,ORD-004367,WH-01,35.63,8.0,Delivered
SHIP-004368,ORD-004368,WH-05,34.1,6.0,Delivered
SHIP-004369,ORD-004369,WH-05,8.66,23.0,Delivered
SHIP-004370,ORD-004370,WH-04,31.86,3.0,Shipped
SHIP-004371,ORD-004371,WH-05,11.61,10.0,Delivered
SHIP-004372,ORD-004372,WH-01,29.07,2.0,Cancelled
SHIP-004373,ORD-004373,WH-02,52.51,4.0,Delivered
SHIP-004374,ORD-004374,WH-04,38.68,6.0,Delivered
SHIP-004375,ORD-004375,WH-02,27.34,27.0,Delivered
SHIP-004376,ORD-004376,WH-04,41.96,6.0,Delivered
SHIP-004377,ORD-004377,WH-03,54.41,8.0,Delivered
SHIP-004378,ORD-004378,WH-05,14.27,9.0,Delivered
SHIP-004379,ORD-004379,WH-02,18.07,5.0,Delivered
SHIP-004380,ORD-004380,WH-05,48.17,3.0,Delivered
SHIP-004381,ORD-004381,WH-04,32.22,5.0,Delivered
SHIP-004382,ORD-004382,WH-02,47.89,7.0,Cancelled
SHIP-004383,ORD-004383,WH-01,17.66,9.0,Delivered
SHIP-004384,ORD-004384,WH-04,18.95,7.0,Delivered
SHIP-004385,ORD-004385,WH-05,40.33,6.0,Delivered
SHIP-004386,ORD-004386,WH-05,18.51,5.0,Cancelled
SHIP-004387,ORD-004387,WH-01,15.94,5.0,Shipped
SHIP-004388,ORD-004388,WH-03,35.57,8.0,Cancelled
SHIP-004389,ORD-004389,WH-01,45.1,10.0,Delivered
SHIP-004390,ORD-004390,WH-01,32.09,6.0,Delivered
SHIP-004391,ORD-004391,WH-01,24.94,6.0,Shipped
SHIP-004392,ORD-004392,WH-01,14.65,6.0,Delivered
SHIP-004393,ORD-004393,WH-03,39.02,8.0,Delivered
SHIP-004394,ORD-004394,WH-04,41.26,30.0,Shipped
SHIP-004395,ORD-004395,WH-04,48.06,8.0,Delivered
SHIP-004396,ORD-004396,WH-04,46.72,7.0,Shipped
SHIP-004397,ORD-004397,WH-05,28.63,5.0,Cancelled
SHIP-004398,ORD-004398,WH-01,20.83,5.0,Cancelled
SHIP-004399,ORD-004399,WH-01,9.66,7.0,Shipped
SHIP-004400,ORD-004400,WH-02,17.69,5.0,Delivered
SHIP-004401,ORD-004401,WH-02,58.31,3.0,Delivered
SHIP-004402,ORD-004402,WH-02,36.81,10.0,Shipped
SHIP-004403,ORD-004403,WH-03,12.61,5.0,Delivered
SHIP-004404,ORD-004404,WH-02,56.8,7.0,Shipped
SHIP-004405,ORD-004405,WH-01,10.05,5.0,Cancelled
SHIP-004406,ORD-004406,WH-04,26.04,2.0,Delivered
SHIP-004407,ORD-004407,WH-05,42.18,6.0,Delivered
SHIP-004408,ORD-004408,WH-01,55.22,4.0,Delivered
SHIP-004409,ORD-004409,WH-04,53.02,10.0,Delivered
SHIP-004410,ORD-004410,WH-05,33.87,12.0,Delivered
SHIP-004411,ORD-004411,WH-03,10.82,4.0,Delivered
SHIP-004412,ORD-004412,WH-04,9.54,25.0,Delivered
SHIP-004413,ORD-004413,WH-03,52.22,7.0,Cancelled
SHIP-004414,ORD-004414,WH-04,43.59,8.0,Delivered
SHIP-004415,ORD-004415,WH-04,22.38,7.0,Shipped
SHIP-004416,ORD-004416,WH-03,28.84,12.0,Shipped
SHIP-004417,ORD-004417,WH-05,12.33,29.0,Cancelled
SHIP-004418,ORD-004418,WH-04,16.92,8.0,Shipped
SHIP-004419,ORD-004419,WH-01,32.98,28.0,Delivered
SHIP-004420,ORD-004420,WH-01,30.36,4.0,Cancelled
SHIP-004421,ORD-004421,WH-01,51.56,8.0,Delivered
SHIP-004422,ORD-004422,WH-01,26.6,8.0,Delivered
SHIP-004423,ORD-004423,WH-04,39.11,7.0,Delivered
SHIP-004424,ORD-004424,WH-05,11.71,25.0,Cancelled
SHIP-004425,ORD-004425,WH-03,229.14999999999998,6.0,Delivered
SHIP-004426,ORD-004426,WH-03,52.51,6.0,Delivered
SHIP-004427,ORD-004427,WH-05,41.67,10.0,Delivered
SHIP-004428,ORD-004428,WH-03,36.35,6.0,Delivered
SHIP-004429,ORD-004429,WH-04,55.98,5.0,Delivered
SHIP-004430,ORD-004430,WH-03,13.92,7.0,Delivered
SHIP-004431,ORD-004431,WH-01,33.37,5.0,Delivered
SHIP-004432,ORD-004432,WH-01,53.13,12.0,Delivered
SHIP-004433,ORD-004433,WH-03,27.62,10.0,Delivered
SHIP-004434,ORD-004434,WH-03,43.19,7.0,Delivered
SHIP-004435,ORD-004435,WH-05,33.7,7.0,Cancelled
SHIP-004436,ORD-004436,WH-05,26.63,7.0,Delivered
SHIP-004437,ORD-004437,WH-03,8.49,7.0,Delivered
SHIP-004438,ORD-004438,WH-02,39.06,7.0,Delivered
SHIP-004439,ORD-004439,WH-05,51.33,2.0,Shipped
SHIP-004440,ORD-004440,WH-03,33.42,4.0,Cancelled
SHIP-004441,ORD-004441,WH-01,53.9,8.0,Delivered
SHIP-004442,ORD-004442,WH-04,42.24,4.0,Delivered
SHIP-004443,ORD-004443,WH-01,49.59,9.0,Delivered
SHIP-004444,ORD-004444,WH-03,18.85,7.0,Cancelled
SHIP-004445,ORD-004445,WH-02,38.49,4.0,Shipped
SHIP-004446,ORD-004446,WH-02,41.52,8.0,Shipped
SHIP-004447,ORD-004447,WH-02,228.6,9.0,Delivered
SHIP-004448,ORD-004448,WH-01,23.74,9.0,Delivered
SHIP-004449,ORD-004449,WH-05,43.63,6.0,Delivered
SHIP-004450,ORD-004450,WH-04,46.25,9.0,Delivered
SHIP-004451,ORD-004451,WH-01,156.9,5.0,Delivered
SHIP-004452,ORD-004452,WH-05,10.97,5.0,Delivered
SHIP-004453,ORD-004453,WH-04,23.94,9.0,Delivered
SHIP-004454,ORD-004454,WH-02,30.21,6.0,Shipped
SHIP-004455,ORD-004455,WH-02,17.53,12.0,Delivered
SHIP-004456,ORD-004456,WH-03,39.39,23.0,Delivered
SHIP-004457,ORD-004457,WH-03,48.21,5.0,Delivered
SHIP-004458,ORD-004458,WH-02,57.86,2.0,Shipped
SHIP-004459,ORD-004459,WH-01,29.89,3.0,Cancelled
SHIP-004460,ORD-004460,WH-01,48.76,5.0,Delivered
SHIP-004461,ORD-004461,WH-02,7.49,2.0,Delivered
SHIP-004462,ORD-004462,WH-01,49.8,12.0,Delivered
SHIP-004463,ORD-004463,WH-04,17.1,4.0,Cancelled
SHIP-004464,ORD-004464,WH-04,13.52,7.0,Delivered
SHIP-004465,ORD-004465,WH-05,10.87,5.0,Delivered
SHIP-004466,ORD-004466,WH-02,35.43,6.0,Delivered
SHIP-004467,ORD-004467,WH-02,39.31,8.0,Shipped
SHIP-004468,ORD-004468,WH-02,23.26,,Shipped
SHIP-004469,ORD-004469,WH-04,17.07,9.0,Delivered
SHIP-004470,ORD-004470,WH-05,47.26,,Delivered
SHIP-004471,ORD-004471,WH-02,29.83,2.0,Shipped
SHIP-004472,ORD-004472,WH-03,26.44,7.0,Cancelled
SHIP-004473,ORD-004473,WH-05,21.26,,Cancelled
SHIP-004474,ORD-004474,WH-04,44.44,,Delivered
SHIP-004475,ORD-004475,WH-04,55.09,5.0,Delivered
SHIP-004476,ORD-004476,WH-02,39.09,32.0,Cancelled
SHIP-004477,ORD-004477,WH-05,33.52,7.0,Delivered
SHIP-004478,ORD-004478,WH-03,17.79,4.0,Shipped
SHIP-004479,ORD-004479,WH-03,54.79,5.0,Delivered
SHIP-004480,ORD-004480,WH-05,30.7,5.0,Delivered
SHIP-004481,ORD-004481,WH-01,16.91,7.0,Cancelled
SHIP-004482,ORD-004482,WH-01,33.09,8.0,Delivered
SHIP-004483,ORD-004483,WH-02,57.84,8.0,Delivered
SHIP-004484,ORD-004484,WH-02,29.59,2.0,Delivered
SHIP-004485,ORD-004485,WH-01,42.33,7.0,Shipped
SHIP-004486,ORD-004486,WH-01,45.68,29.0,Delivered
SHIP-004487,ORD-004487,WH-01,252.35,28.0,Delivered
SHIP-004488,ORD-004488,WH-02,13.17,7.0,Delivered
SHIP-004489,ORD-004489,WH-01,33.69,8.0,Delivered
SHIP-004490,ORD-004490,WH-01,25.54,11.0,Cancelled
SHIP-004491,ORD-004491,WH-02,23.49,9.0,Delivered
SHIP-004492,ORD-004492,WH-01,38.04,3.0,Delivered
SHIP-004493,ORD-004493,WH-02,54.81,7.0,Delivered
SHIP-004494,ORD-004494,WH-05,40.88,8.0,Delivered
SHIP-004495,ORD-004495,WH-04,43.42,9.0,Cancelled
SHIP-004496,ORD-004496,WH-02,44.89,2.0,Shipped
SHIP-004497,ORD-004497,WH-04,44.82,6.0,Cancelled
SHIP-004498,ORD-004498,WH-05,41.89,4.0,Cancelled
SHIP-004499,ORD-004499,WH-05,33.02,7.0,Delivered
SHIP-004500,ORD-004500,WH-03,13.49,6.0,Delivered
SHIP-004501,ORD-004501,WH-01,18.67,5.0,Delivered
SHIP-004502,ORD-004502,WH-02,14.36,8.0,Delivered
SHIP-004503,ORD-004503,WH-04,17.17,5.0,Delivered
SHIP-004504,ORD-004504,WH-05,47.51,3.0,Delivered
SHIP-004505,ORD-004505,WH-01,57.16,6.0,Delivered
SHIP-004506,ORD-004506,WH-02,31.61,7.0,Delivered
SHIP-004507,ORD-004507,WH-01,43.75,5.0,Delivered
SHIP-004508,ORD-004508,WH-05,41.87,,Cancelled
SHIP-004509,ORD-004509,WH-02,45.35,10.0,Cancelled
SHIP-004510,ORD-004510,WH-01,45.19,10.0,Delivered
SHIP-004511,ORD-004511,WH-05,24.99,8.0,Delivered
SHIP-004512,ORD-004512,WH-04,12.25,5.0,Delivered
SHIP-004513,ORD-004513,WH-03,237.2,7.0,Cancelled
SHIP-004514,ORD-004514,WH-05,34.52,8.0,Delivered
SHIP-004515,ORD-004515,WH-02,37.26,7.0,Delivered
SHIP-004516,ORD-004516,WH-01,45.92,5.0,Delivered
SHIP-004517,ORD-004517,WH-02,45.11,9.0,Shipped
SHIP-004518,ORD-004518,WH-04,25.13,6.0,Shipped
SHIP-004519,ORD-004519,WH-01,55.8,7.0,Shipped
SHIP-004520,ORD-004520,WH-04,47.08,8.0,Delivered
SHIP-004521,ORD-004521,WH-02,24.27,7.0,Delivered
SHIP-004522,ORD-004522,WH-05,52.34,9.0,Shipped
SHIP-004523,ORD-004523,WH-01,22.27,5.0,Delivered
SHIP-004524,ORD-004524,WH-05,30.12,4.0,Shipped
SHIP-004525,ORD-004525,WH-01,56.03,8.0,Delivered
SHIP-004526,ORD-004526,WH-02,33.67,6.0,Delivered
SHIP-004527,ORD-004527,WH-01,57.18,8.0,Cancelled
SHIP-004528,ORD-004528,WH-02,46.94,5.0,Shipped
SHIP-004529,ORD-004529,WH-04,41.14,24.0,Delivered
SHIP-004530,ORD-004530,WH-04,49.92,5.0,Cancelled
SHIP-004531,ORD-004531,WH-04,52.57,6.0,Delivered
SHIP-004532,ORD-004532,WH-05,45.05,5.0,Shipped
SHIP-004533,ORD-004533,WH-01,50.9,7.0,Delivered
SHIP-004534,ORD-004534,WH-05,45.13,7.0,Cancelled
SHIP-004535,ORD-004535,WH-02,41.63,6.0,Cancelled
SHIP-004536,ORD-004536,WH-02,9.56,10.0,Delivered
SHIP-004537,ORD-004537,WH-04,17.67,4.0,Delivered
SHIP-004538,ORD-004538,WH-05,23.34,11.0,Cancelled
SHIP-004539,ORD-004539,WH-01,21.3,7.0,Delivered
SHIP-004540,ORD-004540,WH-05,35.99,,Cancelled
SHIP-004541,ORD-004541,WH-01,51.94,9.0,Delivered
SHIP-004542,ORD-004542,WH-05,10.18,6.0,Delivered
SHIP-004543,ORD-004543,WH-02,218.70000000000002,9.0,Delivered
SHIP-004544,ORD-004544,WH-04,39.89,6.0,Delivered
SHIP-004545,ORD-004545,WH-03,38.63,9.0,Delivered
SHIP-004546,ORD-004546,WH-01,11.34,8.0,Delivered
SHIP-004547,ORD-004547,WH-05,41.47,9.0,Delivered
SHIP-004548,ORD-004548,WH-01,52.25,9.0,Delivered
SHIP-004549,ORD-004549,WH-01,18.72,6.0,Delivered
SHIP-004550,ORD-004550,WH-03,47.08,12.0,Delivered
SHIP-004551,ORD-004551,WH-05,47.12,7.0,Delivered
SHIP-004552,ORD-004552,WH-03,30.82,12.0,Delivered
SHIP-004553,ORD-004553,WH-04,38.75,6.0,Shipped
SHIP-004554,ORD-004554,WH-03,54.73,7.0,Delivered
SHIP-004555,ORD-004555,WH-04,51.55,6.0,Delivered
SHIP-004556,ORD-004556,WH-01,28.05,8.0,Delivered
SHIP-004557,ORD-004557,WH-05,26.69,4.0,Delivered
SHIP-004558,ORD-004558,WH-02,149.04999999999998,7.0,Delivered
SHIP-004559,ORD-004559,WH-01,16.66,4.0,Delivered
SHIP-004560,ORD-004560,WH-05,23.75,11.0,Cancelled
SHIP-004561,ORD-004561,WH-05,25.88,4.0,Cancelled
SHIP-004562,ORD-004562,WH-04,46.52,7.0,Cancelled
SHIP-004563,ORD-004563,WH-03,15.99,7.0,Delivered
SHIP-004564,ORD-004564,WH-05,18.66,9.0,Delivered
SHIP-004565,ORD-004565,WH-01,40.81,10.0,Delivered
SHIP-004566,ORD-004566,WH-05,18.69,2.0,Shipped
SHIP-004567,ORD-004567,WH-01,22.63,2.0,Cancelled
SHIP-004568,ORD-004568,WH-02,37.9,2.0,Delivered
SHIP-004569,ORD-004569,WH-01,24.33,3.0,Shipped
SHIP-004570,ORD-004570,WH-02,40.61,4.0,Delivered
SHIP-004571,ORD-004571,WH-02,49.68,11.0,Delivered
SHIP-004572,ORD-004572,WH-03,16.84,8.0,Cancelled
SHIP-004573,ORD-004573,WH-05,84.14999999999999,3.0,Delivered
SHIP-004574,ORD-004574,WH-01,30.72,9.0,Shipped
SHIP-004575,ORD-004575,WH-03,29.77,7.0,Delivered
SHIP-004576,ORD-004576,WH-05,31.71,4.0,Delivered
SHIP-004577,ORD-004577,WH-02,31.1,8.0,Shipped
SHIP-004578,ORD-004578,WH-03,40.23,30.0,Delivered
SHIP-004579,ORD-004579,WH-01,47.09,2.0,Delivered
SHIP-004580,ORD-004580,WH-05,20.51,9.0,Cancelled
SHIP-004581,ORD-004581,WH-05,15.57,10.0,Delivered
SHIP-004582,ORD-004582,WH-01,49.33,3.0,Delivered
SHIP-004583,ORD-004583,WH-04,33.2,7.0,Shipped
SHIP-004584,ORD-004584,WH-01,42.41,5.0,Cancelled
SHIP-004585,ORD-004585,WH-03,7.01,3.0,Shipped
SHIP-004586,ORD-004586,WH-04,38.96,6.0,Delivered
SHIP-004587,ORD-004587,WH-05,43.31,10.0,Shipped
SHIP-004588,ORD-004588,WH-02,32.17,5.0,Delivered
SHIP-004589,ORD-004589,WH-02,45.76,11.0,Delivered
SHIP-004590,ORD-004590,WH-04,20.08,6.0,Delivered
SHIP-004591,ORD-004591,WH-05,48.84,8.0,Cancelled
SHIP-004592,ORD-004592,WH-03,49.19,28.0,Shipped
SHIP-004593,ORD-004593,WH-04,15.32,4.0,Delivered
SHIP-004594,ORD-004594,WH-01,27.07,6.0,Cancelled
SHIP-004595,ORD-004595,WH-04,43.55,8.0,Delivered
SHIP-004596,ORD-004596,WH-05,41.69,6.0,Delivered
SHIP-004597,ORD-004597,WH-04,34.89,4.0,Delivered
SHIP-004598,ORD-004598,WH-05,30.41,7.0,Delivered
SHIP-004599,ORD-004599,WH-05,50.5,4.0,Cancelled
SHIP-004600,ORD-004600,WH-03,45.37,2.0,Cancelled
SHIP-004601,ORD-004601,WH-03,36.84,10.0,Shipped
SHIP-004602,ORD-004602,WH-02,15.24,27.0,Delivered
SHIP-004603,ORD-004603,WH-01,79.80000000000001,12.0,Delivered
SHIP-004604,ORD-004604,WH-05,26.67,4.0,Delivered
SHIP-004605,ORD-004605,WH-01,38.69,4.0,Delivered
SHIP-004606,ORD-004606,WH-01,48.42,26.0,Shipped
SHIP-004607,ORD-004607,WH-05,24.42,4.0,Cancelled
SHIP-004608,ORD-004608,WH-05,45.9,7.0,Cancelled
SHIP-004609,ORD-004609,WH-01,46.7,6.0,Delivered
SHIP-004610,ORD-004610,WH-02,42.2,9.0,Cancelled
SHIP-004611,ORD-004611,WH-01,55.42,10.0,Cancelled
SHIP-004612,ORD-004612,WH-03,29.01,11.0,Delivered
SHIP-004613,ORD-004613,WH-02,24.33,5.0,Cancelled
SHIP-004614,ORD-004614,WH-02,51.69,7.0,Delivered
SHIP-004615,ORD-004615,WH-02,49.07,10.0,Delivered
SHIP-004616,ORD-004616,WH-04,54.64,6.0,Delivered
SHIP-004617,ORD-004617,WH-02,14.54,9.0,Cancelled
SHIP-004618,ORD-004618,WH-02,53.29,7.0,Delivered
SHIP-004619,ORD-004619,WH-01,48.78,6.0,Delivered
SHIP-004620,ORD-004620,WH-04,30.9,7.0,Delivered
SHIP-004621,ORD-004621,WH-04,57.83,6.0,Delivered
SHIP-004622,ORD-004622,WH-01,18.91,12.0,Delivered
SHIP-004623,ORD-004623,WH-03,23.21,11.0,Delivered
SHIP-004624,ORD-004624,WH-02,36.21,4.0,Delivered
SHIP-004625,ORD-004625,WH-04,24.51,3.0,Delivered
SHIP-004626,ORD-004626,WH-05,39.86,3.0,Delivered
SHIP-004627,ORD-004627,WH-02,30.88,9.0,Delivered
SHIP-004628,ORD-004628,WH-02,14.16,4.0,Delivered
SHIP-004629,ORD-004629,WH-04,48.17,,Cancelled
SHIP-004630,ORD-004630,WH-05,17.92,2.0,Delivered
SHIP-004631,ORD-004631,WH-04,17.58,24.0,Delivered
SHIP-004632,ORD-004632,WH-01,58.06,9.0,Delivered
SHIP-004633,ORD-004633,WH-02,10.06,4.0,Cancelled
SHIP-004634,ORD-004634,WH-03,25.41,5.0,Delivered
SHIP-004635,ORD-004635,WH-03,55.03,4.0,Delivered
SHIP-004636,ORD-004636,WH-05,15.55,5.0,Delivered
SHIP-004637,ORD-004637,WH-05,47.86,2.0,Delivered
SHIP-004638,ORD-004638,WH-04,49.62,6.0,Delivered
SHIP-004639,ORD-004639,WH-02,55.39,32.0,Delivered
SHIP-004640,ORD-004640,WH-03,50.02,4.0,Cancelled
SHIP-004641,ORD-004641,WH-05,37.62,6.0,Shipped
SHIP-004642,ORD-004642,WH-01,31.1,7.0,Delivered
SHIP-004643,ORD-004643,WH-02,23.9,6.0,Delivered
SHIP-004644,ORD-004644,WH-05,36.43,4.0,Cancelled
SHIP-004645,ORD-004645,WH-05,29.19,11.0,Cancelled
SHIP-004646,ORD-004646,WH-02,29.29,4.0,Cancelled
SHIP-004647,ORD-004647,WH-03,20.75,,Cancelled
SHIP-004648,ORD-004648,WH-04,50.74,2.0,Delivered
SHIP-004649,ORD-004649,WH-03,37.43,5.0,Delivered
SHIP-004650,ORD-004650,WH-03,34.81,9.0,Delivered
SHIP-004651,ORD-004651,WH-04,39.38,2.0,Shipped
SHIP-004652,ORD-004652,WH-03,30.59,12.0,Cancelled
SHIP-004653,ORD-004653,WH-04,34.03,22.0,Shipped
SHIP-004654,ORD-004654,WH-01,44.19,9.0,Delivered
SHIP-004655,ORD-004655,WH-02,14.83,28.0,Shipped
SHIP-004656,ORD-004656,WH-03,32.13,4.0,Cancelled
SHIP-004657,ORD-004657,WH-04,11.84,7.0,Delivered
SHIP-004658,ORD-004658,WH-04,11.46,7.0,Shipped
SHIP-004659,ORD-004659,WH-01,35.51,5.0,Delivered
SHIP-004660,ORD-004660,WH-01,13.2,2.0,Delivered
SHIP-004661,ORD-004661,WH-02,30.44,6.0,Delivered
SHIP-004662,ORD-004662,WH-02,12.21,8.0,Cancelled
SHIP-004663,ORD-004663,WH-01,47.58,6.0,Cancelled
SHIP-004664,ORD-004664,WH-01,24.65,2.0,Cancelled
SHIP-004665,ORD-004665,WH-03,40.19,2.0,Shipped
SHIP-004666,ORD-004666,WH-04,29.8,7.0,Delivered
SHIP-004667,ORD-004667,WH-02,38.91,7.0,Delivered
SHIP-004668,ORD-004668,WH-04,35.53,3.0,Cancelled
SHIP-004669,ORD-004669,WH-03,33.36,9.0,Delivered
SHIP-004670,ORD-004670,WH-01,37.44,4.0,Cancelled
SHIP-004671,ORD-004671,WH-02,44.59,10.0,Delivered
SHIP-004672,ORD-004672,WH-05,27.78,10.0,Delivered
SHIP-004673,ORD-004673,WH-01,47.18,6.0,Delivered
SHIP-004674,ORD-004674,WH-02,49.7,29.0,Shipped
SHIP-004675,ORD-004675,WH-04,33.28,11.0,Shipped
SHIP-004676,ORD-004676,WH-04,49.900000000000006,6.0,Delivered
SHIP-004677,ORD-004677,WH-01,18.65,5.0,Delivered
SHIP-004678,ORD-004678,WH-01,39.92,28.0,Delivered
SHIP-004679,ORD-004679,WH-03,11.4,5.0,Shipped
SHIP-004680,ORD-004680,WH-02,14.45,12.0,Delivered
SHIP-004681,ORD-004681,WH-05,15.17,6.0,Shipped
SHIP-004682,ORD-004682,WH-03,44.1,7.0,Cancelled
SHIP-004683,ORD-004683,WH-03,33.2,12.0,Delivered
SHIP-004684,ORD-004684,WH-05,21.33,,Shipped
SHIP-004685,ORD-004685,WH-01,26.64,5.0,Shipped
SHIP-004686,ORD-004686,WH-05,27.7,7.0,Delivered
SHIP-004687,ORD-004687,WH-03,46.74,10.0,Delivered
